name,sold,original_price,promo_price,store_name,url,img,rating,review
Moony - 新裝 Unicharm女裝學習褲 XXL加加大碼(13-28kg) 26片枚日本製 U 211654 x3包 標準裝 日本內銷 拉拉褲 褲仔 PXXL 新舊包裝隨機發送,已售出 200+,原價@$179 | 限時平均$122/pack,$ 366.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ad41/27ca/dfc7/REZaYrHker20230110233422_300.jpg,NA,NA
Real Cotton - 韓國製 | 紙尿片 大碼 36片,已售出 200+,$ 158.00,$ 118.00,Aiababy官方旗艦店,https://www.hktvmall.com/hktv/zh/s/H6384001,https://images.hktv-img.com/images/HKTV/15677/RCL2_main_69505265_20210804113055_01_300.jpg,NA,(4)
Pampers  - 日本進口Ichiban拉拉褲/學習褲 加大碼 (新舊包裝隨機發送),已售出 200+,$ 214.50,$ 195.00,NA,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6924001_20230804_hipp,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/bbf2/f4cc/0d6d/FSahdkATYO20230713121408_300.jpg,NA,(1)
Pampers  - (原箱優惠) 幫寶適 紙尿片 乾爽 XL 加大碼 68片 x 3包 (平行進口),已售出 200+,$ 595.00,$ 550.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://images.hktv-img.com/images/HKTV/194/pampersxlgreen_main_50369616_20200917170416_01_300.jpg,NA,(2)
韓國 B&B - 嬰幼兒多用途消毒濕紙巾(60片裝) x 6包,已售出 200+,$ 258.00,$ 240.00,OMyFamily,https://www.hktvmall.com/hktv/zh/s/H5590001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b65f/a476/3992/vwREFvbwKw20220114111325_300.jpg,NA,(1)
Merries - [1422]XXL學習褲 / 拉拉褲 加加大碼 26片裝 x3包 (平行進口)(4901301281098)7124,已售出 200+,$ 438.00,$ 368.00,噗噗生活超市有限公司,https://www.hktvmall.com/hktv/zh/s/H8781001,https://images.hktv-img.com/images/HKTV/32739/1422_main_72093653_20210831215052_01_300.jpg,NA,NA
Pampers  - 新裝Ichiban日本製增量裝紙尿片S細碼(4-8kg) 78枚 171306 x3包 幫寶適一級幫 日本內銷 新舊包裝隨機發送,已售出 200+,14週年激安價平均@$129,$ 387.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7cb4/f6f5/e206/NsqkzzkIBt20230509081334_300.jpg,NA,(2)
Pigeon - (1026655) 嬰兒加厚便攜濕紙巾(可沖廁)22片【平行進口貨品】[010870],已售出 200+,全店限時閃購⚡只限3日,$ 13.30,令和日本母嬰生活百貨,https://www.hktvmall.com/hktv/zh/s/S2214001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9c02/1bfb/bdda/sRSZjqNyfk20220803143004_300.jpg,NA,NA
Moony - [原箱] 夜用加加大碼女學習褲 XXL22片 x 3 包 (新舊包裝隨機發送) [平行進口],已售出 200+,$ 509.00,$ 360.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/40ab/6f29/6796/wGHtNTZfEZ20230404201404_300.jpg,NA,NA
Pampers  - 日本超薄乾爽學習褲 加加大碼XXL(36片) [平行進口] 幫寶適/ 防漏/ 拉拉褲,已售出 200+,$ 260.00,$ 164.00,一買當先,https://www.hktvmall.com/hktv/zh/s/H9801001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c639/1913/508b/KftQIyXahf20220711002347_300.jpg,NA,NA
大王 - [原箱] 廸士尼加大碼學習褲 XL50片 x 3包 (新舊包裝隨機發送) [平行進口],已售出 200+,本周特貨，平均$99/包,$ 297.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6f62/fafe/3126/CITJlGlbeS20230616192356_300.jpg,NA,(1)
HUGGIES - [2件優惠裝] 好奇天然透氣紙尿片大碼(9-14kg) 40片裝,已售出 200+,$ 380.00,$ 246.00,The One Baby,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H5980001_20230714_KCproduct1PCS10OFF,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d456/130f/2bae/DUsHsXBrXd20220903205958_300.png,NA,(2)
Bitatto - 【啡色】便㩗粘貼式濕紙巾加熱蓋 (4562384601915)(平行進口),已售出 200+,特價發售 | 原價$298,$ 158.00,L&T,https://www.hktvmall.com/hktv/zh/s/H0883003,https://images.hktvmall.com/h0883003/130994/h0883003_bitattoacc02_171024073817_01_300.png,NA,(3)
Pigeon - 手口用 70片x2包 嬰兒濕紙巾 (補充裝) U 104296 新舊包裝隨機發送,已售出 200+,原價$53 | 限時75折,$ 39.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d184/3928/3844/JiCIIttkOy20230108091908_300.jpg,NA,(4)
HUGGIES - [4件優惠裝] 好奇天然透氣紙尿片加大碼32片裝,已售出 200+,$ 569.40,$ 484.00,NA,https://www.hktvmall.com/hktv/zh/promo/MGA_H0888001_2020719_Huggies_Buy1499_Free_Vita,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d0d6/6c70/b135/tcTXDGAPpk20230331214331_300.jpg,NA,(2)
大王 - 日本製Disney 學習褲 L 大碼(9-14kg) 56片枚 U 842920 x3包 日本內銷 拉拉褲 褲仔 PL 男女共用 Jumbo 裝 新舊包裝隨機發送,已售出 200+,13週年激安價平均@$111/pack,$ 333.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b4c4/64b8/a868/zEzBbLZHvx20230622060123_300.jpg,NA,(7)
Roaze - 嬰兒專用-多用途乾濕兩用柔巾160片_YH001,已售出 200+,$ 58.00,$ 55.00,Comical kids land,https://www.hktvmall.com/hktv/zh/promo/MDQP_H5260001_01JAN22_2ps,https://images.hktv-img.com/images/HKTV/13475/YH001_main_39857403_20200513110228_01_300.jpg,NA,NA
"HIROTA - 消毒嬰兒濕纸巾 - 10 片裝 x 4 包 (純水淨化, 不含酒精)",已售出 200+,【限時優惠】原價 $48,$ 27.00,NA,https://www.hktvmall.com/hktv/zh/s/H9037001,https://images.hktv-img.com/images/HKTV/42807/HP5010_main_66610497_20210611144234_01_300.jpg,NA,(1)
Bebesup - [X4] 韓國新生嬰兒濕紙巾敏感肌系列80片X4包 [試用價]最佳日期 :2024,已售出 100+,$ 98.00,$ 69.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/8e44/96b1/e1a4/ZOpOJPcEOZ20221110225038_300.jpg,NA,(2)
詩樂氏 - Swashes 詩樂氏消毒濕紙巾 每片獨立包裝 10片,已售出 100+,✅超超超抵價！｜✅香港持牌連鎖藥房,$ 19.00,CURA HEALTH LIMITED,https://www.hktvmall.com/hktv/zh/s/H9004001,https://images.hktv-img.com/images/HKTV/40754/10741SWASH_10_main_68335671_20210714001108_01_300.jpg,NA,NA
大王 - 男女共用 大王 Goon夜用學習褲XXXL 加加加大碼(15-35kg) 14片枚 x2包 日本製 Goo.N 日本 拉拉褲 褲仔 身高110-140cm 睡眠褲 尿片,已售出 100+,2包裝 超優惠,$ 288.00,WISHMI,https://www.hktvmall.com/hktv/zh/s/H9422001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9405/0ce7/4da8/RdlLGcBRrg20220922203843_300.jpg,NA,NA
K-Mom - 自然純淨嬰幼兒濕紙巾100張 圖案隨機發貨 8809323135602 平行進口,已售出 100+,$ 50.00,$ 34.00,K Shop,https://www.hktvmall.com/hktv/zh/s/H6300002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/effb/97c6/e711/pVkXMxGgSp20221019132323_300.jpg,NA,NA
Pampers  - Ichiban日本製增量裝學習褲 M中碼(6-12kg) 62片枚 U 171382 x3包 幫寶適一級幫 日本內銷 拉拉褲 PM 新舊包裝隨機發送,已售出 100+,13週年激安價平均@$139,$ 417.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b5c3/e8d7/e105/yVicprrtKM20230620091247_300.jpg,NA,NA
Moony - Unicharm 游水紙尿褲 L大碼(9-14kg) 3片枚女裝 KZ 117376 日本製 日本內銷 游泳專用尿片 新舊包裝隨機發送,已售出 100+,13週年激安7折,$ 42.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ebaa/bae4/de6c/kXeWxENbso20220716070422_300.jpg,NA,(1)
Pampers  - (新生兒 5kg / 32枚入) 日本製造 Pampers最高級360°通氣 紙尿片,已售出 100+,$ 128.00,$ 98.00,六本木,https://www.hktvmall.com/hktv/zh/exp/Redemption_H5789001_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/25fa/9009/d9d7/pMRhQAFliz20220119124922_300.jpg,NA,NA
法國貝兒 - 法國直送 - BIOLANE - 抗敏潤膚濕紙巾 - 54片 (新舊包裝隨機發送),已售出 100+,$ 52.00,$ 47.00,LAZUR GOURMET,https://www.hktvmall.com/hktv/zh/s/S2123001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/83b2/4b02/abf6/cHsJJyuLjN20230517104024_300.jpg,NA,(1)
Merries - 【原箱優惠】學習褲 拉拉褲 L碼大碼(9-14kg) 50片增量版（44+6片） x 2包 (4901301419262) 平行進口,已售出 100+,平均$109/包，加量100片,$ 218.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a440/6f7f/eb24/FtqQBXUeGc20230412182835_300.png,NA,(1)
LEC - 99.9%純水如廁用濕紙巾60張x3包庄(可放入廁所沖走)【平行進口貨品】,已售出 100+,全店限時閃購⚡只限3日,$ 41.80,令和日本母嬰生活百貨,https://www.hktvmall.com/hktv/zh/s/S2214001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ddcc/d988/19e5/fRmVbXerMb20220106181455_300.jpg,NA,(2)
Real Cotton - 韓國製 | 學行褲-男 (大碼 34片),已售出 100+,$ 168.00,$ 128.00,Aiababy官方旗艦店,https://www.hktvmall.com/hktv/zh/s/H6384001,https://images.hktv-img.com/images/HKTV/15677/RCBL2_main_68380872_20210714163035_01_300.jpg,NA,(8)
Merries - 日本花王透氣嬰兒拉拉褲(學習褲) M 中碼 (6-11 Kg) - 原箱 74片(男女共用) (紙尿褲) (35526) 平行進口,已售出 100+,中碼褲(M) 148片,$ 280.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ebf7/7a53/3fb0/xMoJzoCzQk20221223133148_300.jpg,NA,(2)
"Merries - 日本花王透氣嬰兒拉拉褲(學習褲) L 大碼 (9-14 Kg), 56片(男女共用) (紙尿褲) (38990) 平行進口 (新舊包裝隨機發送)",已售出 100+,大碼褲(L) 56片,$ 118.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/cf87/cab4/7528/AwZAsLniFK20221223134441_300.jpg,NA,NA
Pampers  - 防敏感嬰兒濕紙巾 (52片) [平行進口],已售出 100+,,$ 22.80,置好價,https://www.hktvmall.com/hktv/zh/s/H9059001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a03b/cf7b/8f52/iKRPHbiwrK20230208175557_300.jpg,NA,NA
Pampers  - 日本Ichiban 巧虎安睡褲加大碼 XL (30片) [平行進口] 幫寶適,已售出 100+,$ 260.00,$ 185.00,一買當先,https://www.hktvmall.com/hktv/zh/s/H9801001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d7d2/6694/f43b/mtEAxIKMTt20220501225633_300.jpg,NA,(1)
昭和 - 『日本製』嬰兒BB純水濕紙巾 1包/80枚 (不含酒精和對羥基苯甲酸酯),已售出 100+,首40包 低於5折『搶曬就冇』,$ 18.10,水族百貨,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQA_H9523001_20230320_SHOWA,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/083d/ac9c/b9d5/tapWPWJaCK20220407015500_300.jpg,NA,NA
"Pampers  - 日本幫寶適Ichiban 嬰兒拉拉褲(學習褲) L 大碼 (9-14 Kg), 52片(紙尿褲) Pampers 一級幫 (3325) 平行進口",已售出 100+,大碼褲(L) 52片,$ 128.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/cc64/bcfe/d9f7/erOKdjyvnb20221224155756_300.jpg,NA,NA
Pigeon - 日本製 60枚x2包 除菌 柔軟加厚濕紙巾(補充裝) U 104364 貝親 新舊包裝隨機發送,已售出 100+,13週年激安價8折,$ 49.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1f45/7033/c719/jbPspMRqQC20211116040527_300.jpg,NA,NA
Pampers  - [日本進口] Ichiban 安睡褲XXL22加加大碼學習褲 22片X2包 (平行進口),已售出 100+,新貨到港~特價發售,$ 336.00,彩虹生活百貨,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H8347001_20230808_00001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/76d3/8bc4/2cfd/qNltgTXszi20220823231543_300.jpg,NA,NA
Pigeon - 日本裝 日用戒片褲 尿墊 隔尿墊 吸尿墊 男女共用 9-15kg 33枚 162272 嬰兒 兒童 新舊包裝隨機發送,已售出 100+,13週年激安5折,$ 58.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/71f3/6893/211b/tyfeQKSaSH20211202142427_300.jpg,NA,NA
Pampers  - 新裝Ichiban日本製增量裝紙尿片 NB新生兒 初生(5kg以下) 84片枚 U 171313 x3包 幫寶適一級幫 日本內銷 新舊包裝隨機發送,已售出 100+,14週年激安價平均@$129,$ 387.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/beed/11c2/aeee/mVXqStGvmI20230501235105_300.jpg,NA,NA
大王 - [X2] 學習褲 加加加大碼 PXXXL14片 X2包 (平行進口),已售出 100+,$ 368.00,$ 230.00,彩虹生活百貨,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H8347001_20230808_00001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5ec9/92b2/2c50/NBhusCBDVB20220505133810_300.jpg,NA,(1)
Pampers  - Ichiban 紙尿片-大碼 (52片 9-14kg) (3包裝),已售出 100+,9-14kg,$ 390.00,Babysmile,https://www.hktvmall.com/hktv/zh/s/H0158001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7044/83c3/bb4d/QgaqgVLZUs20230602130414_300.jpg,NA,(1)
Merries - 新裝日本製 學習褲 XXL加加大碼(15-28kg) 28枚 U 419194 x2包 增量裝 日本內銷 拉拉褲 褲仔 PXXL 26+2片 男女共用 平行進口 新舊包裝隨機發送,已售出 100+,原價@$155 | 限時平均$129/pack,$ 258.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6c6c/dad2/e9a4/CKgfEYUnyv20230618064421_300.jpg,NA,NA
Moony - [原箱] Moony 夏日吸汗加大碼學習褲 (增量裝) XL36片 x 2包,已售出 100+,$ 399.00,$ 245.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/fe9c/a4b9/b73d/kTcBQjCqEc20230627153009_300.jpg,NA,NA
MamyPoko - MamyPoko -[原箱+日本進口]大碼拉拉褲 L42片X4包(平行進口),已售出 100+,$ 398.00,$ 299.00,彩虹生活百貨,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H8347001_20230808_00001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/898a/2b4e/943d/RkUdcMDhDQ20230327225249_300.jpg,NA,(2)
Merries - 紙尿片 M中碼(6-11kg) 60片枚日本製 U 419231 x2包 增量裝 日本內銷 平行進口 新舊包裝隨機發送,已售出 100+,13週年激安價平均@$119,$ 238.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/25ce/ff53/3d8c/NIOFWofFnL20230625072053_300.jpg,NA,NA
Pampers  - (大減價) Pampers 幫寶適Ichiban安睡褲 大碼(9-14kg) 34片x 2包 (平行進口),已售出 100+,平均 $118 包,$ 236.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1bb1/ea34/c23b/NzUpfJOnhi20230307120525_300.png,NA,NA
大王 - [原箱] 廸士尼大碼學習褲 L56片 x 3包 (新舊包裝隨機發送) [平行進口],已售出 100+,本周特貨，平均$100/包,$ 300.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ff45/efc5/ff07/aefMyRMENQ20230710212913_300.jpg,NA,(1)
日本安美潔™ - 4 包裝優惠 - 嬰兒專用無香料濕紙巾 (80 片/包) (香港行貨),已售出 100+,$ 208.00,$ 176.00,Mother Court 產前產後護理&嬰兒用品,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H0539001_20220401_20220401,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/fb30/55f0/53dc/bYyQyqWeWh20230110151823_300.jpg,NA,NA
大王 - 新裝游水紙尿褲 XL加大碼(12-20kg) 4片枚男女共用 U 860825 日本製 Goo.N 日本內銷 游泳專用尿片 新舊包裝隨機發送,已售出 100+,13週年激安7折,$ 48.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://images.hktv-img.com/images/HKTV/37800/BGOS5049_main_71864789_20210830044551_01_300.jpg,NA,NA
BAMBO Nature - (新包裝) Dream 無敏環保嬰兒學習褲 (5號 XL) (19片) 12-18 Kg (5包裝),已售出 100+,環保/12-18 Kg,$ 594.00,Babysmile,https://www.hktvmall.com/hktv/zh/s/H0158001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a545/10df/fa4c/WEOzBQtCyU20230301111135_300.jpg,NA,(2)
NUK - 無酒精殺菌濕紙巾(20片 x 5包),已售出 100+,$ 69.00,$ 59.00,wing ko kids,https://www.hktvmall.com/hktv/zh/s/H7410001,https://images.hktv-img.com/images/HKTV/27558/224-40272823_main_59358756_20210208201848_01_300.jpg,NA,NA
Pampers  - 日本Ichiban 巧虎安睡褲加大碼 XL (30片 x 2包) [平行進口] 幫寶適/ 防漏/ 拉拉褲/ 學習褲,已售出 100+,限時大特價,$ 310.00,一買當先,https://www.hktvmall.com/hktv/zh/s/H9801001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/14c7/eb40/b90a/EknmIczlPG20220501231356_300.jpg,NA,NA
Moony - 原箱優惠) MOONY 褲仔(男) XXL 26片 x 3包 (平行進口) 【新舊包裝隨機發貨】,已售出 100+,大特價 平均$120包,$ 360.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/144f/70b9/cfd3/AiCZEcCRTK20230703124613_300.png,NA,NA
思詩樂 - 【30包裝】Suzuran思詩樂嬰兒專用抗菌清潔棉細片裝 獨立包裝,已售出 100+,$ 45.00,$ 39.80,Jinwell生活百貨,https://www.hktvmall.com/hktv/zh/s/H8862001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/fd51/6bfd/9e80/xkPgzMxlBS20220731164142_300.jpg,NA,NA
Merries - 紙尿片 NB新生兒(5kg以下) 82片枚日本製 KZ 419217 x2包 增量裝 日本內銷 初生 平行進口 新舊包裝隨機發送,已售出 100+,14週年激安價平均@$113,$ 226.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/027b/aab6/4107/ziXqXOdNlG20230629200146_300.jpg,NA,(1)
Pampers  - 日本進口Ichiban安睡褲/學習褲-加加大碼22片(4987176077219)6348,已售出 100+,$ 308.00,$ 198.00,噗噗生活超市有限公司,https://www.hktvmall.com/hktv/zh/s/H8781001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b7b0/1e43/de5e/pFzPTUoWXp20220421152659_300.jpg,NA,NA
unicharm - MOONY NATURAL有機棉 紙尿片 NB 加細碼30片 (UNDER 3KG) (專為早產兒和輕磅初生兒) (平行進口),已售出 100+,專為早產兒和輕磅初生兒設計,$ 79.00,Wonder Babies,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6961001_20226023,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/42b0/fab6/4395/gDtTJQunfm20220417112804_300.jpg,NA,NA
BAMBO Nature - 無敏環保紙尿片濕顯示NB #1 2-5 Kg,已售出 100+,,$ 125.00,Woolies Limited,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6880001_20220210,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/8502/26b1/e5b0/HYYfNUBKeh20230103172304_300.jpg,NA,NA
HUGGIES - 好奇天然透氣紙尿片加大碼32片裝,已售出 100+,$ 142.30,$ 121.00,NA,https://www.hktvmall.com/hktv/zh/promo/MGA_H0888001_2020719_Huggies_Buy1499_Free_Vita,https://images.hktvmall.com/h0888001/6e3313faed5a2af47f3517de65245222823b3bf8/h0888001_10148202_220715010353_01_300.jpg,NA,NA
Pampers  - (香港行貨) (原箱優惠)幫寶適 紙尿片 ICHIBAN (特級) 棉柔 M中碼 78片 x3包,已售出 100+,大減價,$ 540.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://images.hktv-img.com/images/HKTV/194/pampersmwhite_main_50338038_20200917125457_01_300.jpg,NA,(1)
大王 - 游泳尿褲(男女共用) BIG碼12片裝 (80-100cm) (~12-20kg),已售出 100+,$ 180.00,$ 98.00,百客百貨,https://www.hktvmall.com/hktv/zh/s/H6094001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7613/c060/5131/CSGWqRJqly20220816125108_300.jpg,NA,(1)
Pampers  - [原箱] 幫寶適夜用安睡褲加大碼拉拉褲 XL 30片x 4包 [平行進口],已售出 100+,平均$130/包,$ 520.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/07cd/4de9/e24c/juprpoDBcM20221216232126_300.jpg,NA,NA
HUGGIES - 好奇天然透氣學習褲加加大碼20片,已售出 100+,$ 124.20,$ 105.60,NA,https://www.hktvmall.com/hktv/zh/promo/MGA_H0888001_2020719_Huggies_Buy1499_Free_Vita,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/f172/483c/ab9d/EVEmSabICh20230426134447_300.jpg,NA,(1)
Moony - 新裝 Unicharm Natural 有機棉無添加紙尿片 NB新生兒(5kg以下) 62片枚日本製 U 143429 x2包 標準裝 日本內銷 初生 新舊包裝隨機發送,已售出 100+,14週年激安價平均@$121,$ 242.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5626/e935/534c/nyXTIjOQNY20230211223219_300.jpg,NA,(1)
BAMBO Nature - 無敏環保紙尿片濕顯示XS #2 3-6 Kg,已售出 100+,,$ 125.00,Woolies Limited,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6880001_20220210,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5672/1506/73c3/aRepnrNtre20230103172356_300.jpg,NA,NA
KUKU Duckbill - KUKU 嬰兒手口柔濕巾 - 80抽 x 3入,已售出 100+,$ 109.00,$ 103.00,NA,https://www.hktvmall.com/hktv/zh/s/H0260007,https://images.hktvmall.com/h0260007/41648a254c3936c9d38f1da55525214d9f86449c/h0260007_ku1049_161111115920_01_300.jpg,NA,NA
